:ID,name:string,aliases:string[],:LABEL,n_mentions:int,x:float,y:float,component:int,statement_zh:string,courtesy_name:string,birth_year:string,death_year:string,native_place:string,author:string,year:string,topic:string,proposed_by:string,modality:string,descriptor:string,channel:string,triple_burner:string,nature:string,note:string
DiagnosticSign_314da2e122,㾦疹隐隐,,DiagnosticSign,1,1.20046,-0.64693,1,,,,,,,,,,望诊,疹子隐约不显,,,,
DiagnosticSign_390216b66a,高热持续不退,,DiagnosticSign,1,2.1221,0.57746,1147,,,,,,,,,,望诊,高度发热持续存在,,,,
DiagnosticSign_ee0712d2fa,身躁热,,DiagnosticSign,1,0.02162,0.22487,1148,,,,,,,,,,望诊,身尚躁热,,,,
DiagnosticSign_50690ba849,神呆目定,,DiagnosticSign,1,0.68706,-1.07212,47,,,,,,,,,,目诊,神呆目定,,,,
DiagnosticSign_7601ee582e,烦躁呓语,,DiagnosticSign,1,0.59153,-0.12861,1,,,,,,,,,,问诊,烦躁呓语,,,,
DiagnosticSign_5e74cdbef5,口燥气逆,,DiagnosticSign,1,0.84252,1.05221,47,,,,,,,,,,问诊,口燥气逆,,,,
DiagnosticSign_2eb65e2aac,苔黄,,DiagnosticSign,1,0.79828,-0.26008,1,,,,,,,,,,舌诊,躁热,,,,
DiagnosticSign_91d451098e,腹中不舒,,DiagnosticSign,1,2.20986,-0.01717,1152,,,,,,,,,,腹诊,不舒,,,,
DiagnosticSign_6637391b09,胃口不开,,DiagnosticSign,1,0.37776,0.75989,1153,,,,,,,,,,问诊,胃口不开,,,,
DiagnosticSign_9300415fe4,厌食,,DiagnosticSign,1,1.26356,-1.17704,1154,,,,,,,,,,问诊,厌食,,,,
DiagnosticSign_d51d3adb41,手心热,,DiagnosticSign,1,1.82023,0.80685,1155,,,,,,,,,,望诊,手心热,,,,
DiagnosticSign_b65bf6eb65,夜不寐,,DiagnosticSign,1,0.08884,-0.17431,1156,,,,,,,,,,问诊,夜不寐,,,,
DiagnosticSign_2b7d38e63e,苔光剥,,DiagnosticSign,1,2.16494,-0.64984,1157,,,,,,,,,,舌诊,光剥,,,,
DiagnosticSign_95ed1ef14e,腹中胀满,,DiagnosticSign,1,1.08593,1.10099,202,,,,,,,,,,腹诊,少舒,,,,
DiagnosticSign_3159f396e6,脉濡小,,DiagnosticSign,1,0.97637,0.36692,1,,,,,,,,,,脉诊,濡小,,,,
DiagnosticSign_25e019a02e,小便清长,,DiagnosticSign,1,1.31299,-0.63475,1,,,,,,,,,,问诊,清长,,,,
DiagnosticSign_87467dd33e,哕逆,,DiagnosticSign,1,0.93135,0.65232,1,,,,,,,,,,问诊,,,,,
DiagnosticSign_3debbca095,苔灰色,,DiagnosticSign,1,0.92922,0.999,1158,,,,,,,,,,舌诊,二边白,,,,
DiagnosticSign_6429c2e6f0,纳食,,DiagnosticSign,1,2.29499,0.38626,1160,,,,,,,,,,问诊,不能纳食,,,,
DiagnosticSign_b3a3a50b9e,渴饮,,DiagnosticSign,1,0.23461,0.40882,1161,,,,,,,,,,问诊,渴不欲饮,,,,
DiagnosticSign_dc7ddd8ba2,胸部感觉,,DiagnosticSign,1,1.63161,-1.0085,1162,,,,,,,,,,问诊,胸次不舒,,,,
DiagnosticSign_8bc5246336,大便性状,,DiagnosticSign,1,0.28035,-0.50153,1164,,,,,,,,,,问诊,便不肯爽,,,,
DiagnosticSign_625e9a291b,便脓,,DiagnosticSign,1,0.51753,0.97649,1166,,,,,,,,,,问诊,便脓,,,,
DiagnosticSign_bcfc1134a9,闭塞不爽,,DiagnosticSign,1,0.45989,-0.93479,203,,,,,,,,,,问诊,闭塞不爽,,,,
DiagnosticSign_870bbde6e1,脉弦迟,,DiagnosticSign,1,1.22494,-0.40165,1,,,,,,,,,,脉诊,弦迟,,,,
DiagnosticSign_b74a8d6cd1,肛门热痛,,DiagnosticSign,1,1.48371,-1.14025,204,,,,,,,,,,问诊,热痛,,,,
DiagnosticSign_6e22906e72,至圊不能便,,DiagnosticSign,1,1.03063,-1.01911,1167,,,,,,,,,,问诊,排便困难,,,,
DiagnosticSign_6263af5967,下白,,DiagnosticSign,1,0.14118,-0.37667,205,,,,,,,,,,问诊,白色分泌物下注,,,,
DiagnosticSign_cc1fae5af8,下赤,,DiagnosticSign,1,0.74559,0.93391,206,,,,,,,,,,问诊,赤色分泌物下注,,,,
DiagnosticSign_0c9860bb39,赤白兼下,,DiagnosticSign,1,2.03669,0.69793,1168,,,,,,,,,,问诊,赤白混合下注,,,,
DiagnosticSign_ab701cab9a,痰多,,DiagnosticSign,1,0.00198,0.0684,1169,,,,,,,,,,问诊,多,,,,
DiagnosticSign_ddfedc6a54,苔象,,DiagnosticSign,1,1.14736,1.10452,1171,,,,,,,,,,舌诊,黄燥而厚,,,,
DiagnosticSign_efcb5d7fa4,身燥热,,DiagnosticSign,1,2.20295,0.12032,1173,,,,,,,,,,望诊,燥热,,,,
DiagnosticSign_ee00b922b5,苔色,,DiagnosticSign,1,0.78853,-0.30186,1,,,,,,,,,,舌诊,黄厚而燥,,,,
DiagnosticSign_093ae9ebb6,大便欲解不爽,,DiagnosticSign,1,0.2836,0.64613,1174,,,,,,,,,,问诊,欲解不爽,,,,
DiagnosticSign_edfad9024c,脉滑数,,DiagnosticSign,1,0.95062,-0.38787,1,,,,,,,,,,脉诊,滑数,,,,
DiagnosticSign_bb0eabf964,苔黄燥,,DiagnosticSign,1,1.41977,-1.15538,1175,,,,,,,,,,舌诊,黄燥,,,,
DiagnosticSign_b9f5634b50,身热口燥,,DiagnosticSign,1,1.14638,-0.59388,1,,,,,,,,,,望诊,身热口燥,,,,
DiagnosticSign_e71449e683,脉象与前略有转机,,DiagnosticSign,1,0.84686,-1.05359,207,,,,,,,,,,脉诊,与前略有转机,,,,
DiagnosticSign_1805020546,高热昏迷,,DiagnosticSign,1,1.70692,0.88502,1176,,,,,,,,,,望诊,高热昏迷,,,,
DiagnosticSign_5375ad7a61,神识模糊,,DiagnosticSign,1,0.12182,-0.31826,1177,,,,,,,,,,望诊,神识模糊,,,,
DiagnosticSign_2af528bd44,左尺脉,,DiagnosticSign,1,2.2428,-0.5127,1178,,,,,,,,,,脉诊,兼迟,,,,
DiagnosticSign_4dc68ce8b3,脉数右大,,DiagnosticSign,1,1.10286,-0.48018,1,,,,,,,,,,脉诊,数，右大,,,,
DiagnosticSign_ff4fc9c226,舌红,,DiagnosticSign,1,0.78873,-1.03341,1180,,,,,,,,,,舌诊,红,,,,
DiagnosticSign_a2fae3c168,苔燥干结,,DiagnosticSign,1,0.61218,-0.17945,1,,,,,,,,,,舌诊,燥干结,,,,
DiagnosticSign_6963d14e3d,寒热如疟,,DiagnosticSign,1,2.23353,0.53149,1181,,,,,,,,,,问诊,或微寒或微热，不能如疟分清,,,,
DiagnosticSign_00268a4596,苔燥,,DiagnosticSign,1,0.18853,0.2791,1182,,,,,,,,,,舌诊,苔燥,,,,
DiagnosticSign_354c1ea46d,质红,,DiagnosticSign,1,1.76205,-0.93928,1183,,,,,,,,,,舌诊,舌质红,,,,
DiagnosticSign_0c1e20966f,大便干结,,DiagnosticSign,1,0.82906,-0.25237,1,,,,,,,,,,问诊,大便干结,,,,
DiagnosticSign_badd8dcca6,舌燥,,DiagnosticSign,1,1.39922,1.15946,1184,,,,,,,,,,舌诊,燥,,,,
DiagnosticSign_c28d4875e2,舌滑嫩黄,,DiagnosticSign,1,1.24056,-0.68833,1,,,,,,,,,,舌诊,舌质滑嫩，舌色黄,,,,
DiagnosticSign_419d373042,腰坠,,DiagnosticSign,1,1.36838,-0.46024,1,,,,,,,,,,问诊,腰部坠胀感,,,,
DiagnosticSign_893d068c6d,胃气稍振,,DiagnosticSign,1,0.35526,-0.61701,1185,,,,,,,,,,望诊,胃气渐有恢复,,,,
DiagnosticSign_4f8295be39,气口滑,,DiagnosticSign,1,2.27955,-0.10957,1186,,,,,,,,,,脉诊,滑,,,,
DiagnosticSign_5324d14cb9,舌根黄,,DiagnosticSign,1,0.39323,0.87943,1187,,,,,,,,,,舌诊,黄,,,,
DiagnosticSign_16e397b435,小便涩痛,,DiagnosticSign,1,1.17817,-0.64458,1,,,,,,,,,,问诊,涩痛,,,,
DiagnosticSign_5e0e4cb6b5,浊流未除,,DiagnosticSign,1,1.16786,-1.02993,1188,,,,,,,,,,问诊,浊,,,,
DiagnosticSign_d66101125b,咳逆,,DiagnosticSign,1,1.93597,0.80594,1189,,,,,,,,,,问诊,咳逆,,,,
DiagnosticSign_7d96edf0cd,腰疼,,DiagnosticSign,1,1.33434,1.16986,209,,,,,,,,,,问诊,腰疼,,,,
DiagnosticSign_4919e06627,腹部瘕块,,DiagnosticSign,1,0.00338,-0.0893,1190,,,,,,,,,,腹诊,左侧有瘕,,,,
DiagnosticSign_442d37e30f,腰酸,,DiagnosticSign,1,1.98996,-0.63628,1191,,,,,,,,,,问诊,腰酸,,,,
DiagnosticSign_a2bf8c00a5,癸期,,DiagnosticSign,1,0.53497,-0.9881,1193,,,,,,,,,,问诊,癸涩后期,,,,
DiagnosticSign_5753ce321e,右弦细,,DiagnosticSign,1,0.20544,0.52083,1195,,,,,,,,,,脉诊,弦细,,,,
DiagnosticSign_bf68cb0d22,舌滑白,,DiagnosticSign,1,1.99942,0.20182,1,,,,,,,,,,舌诊,滑白,,,,
DiagnosticSign_657b086704,溺数,,DiagnosticSign,1,1.57169,-1.11309,1196,,,,,,,,,,问诊,数,,,,
DiagnosticSign_49826eec20,舌灰黄,,DiagnosticSign,1,2.00227,0.18807,1,,,,,,,,,,舌诊,灰黄,,,,
DiagnosticSign_937ae4ad3f,汗出,,DiagnosticSign,1,2.01445,0.18716,1,,,,,,,,,,望诊,汗出,,,,
DiagnosticSign_71a0221c39,右濡,,DiagnosticSign,1,0.60034,-0.15127,1,,,,,,,,,,脉诊,濡,,,,
DiagnosticSign_6043993028,溲数,,DiagnosticSign,1,1.5842,0.94738,1197,,,,,,,,,,问诊,数,,,,
DiagnosticSign_5cdaf6eaab,自汗发热,,DiagnosticSign,1,2.09401,0.25572,1,,,,,,,,,,望诊,肺气被郁所致,,,,
DiagnosticSign_851985f3f9,脉虚右濡,,DiagnosticSign,1,2.09228,0.26608,1,,,,,,,,,,脉诊,伤暑夹湿之征,,,,
DiagnosticSign_2de0c308f1,脉弦濡,,DiagnosticSign,1,0.17371,-0.45652,1198,,,,,,,,,,脉诊,弦濡,,,,
DiagnosticSign_3e30571dec,足跗冷彻骨中,,DiagnosticSign,1,1.0321,0.64076,1,,,,,,,,,,望诊,冷彻骨中,,,,
DiagnosticSign_16b7c0209b,午后肌热,,DiagnosticSign,1,2.28395,-0.0482,210,,,,,,,,,,望诊,午后出现,,,,
DiagnosticSign_54b35216fb,面浮,,DiagnosticSign,1,0.93003,-1.07635,1201,,,,,,,,,,望诊,浮,,,,
DiagnosticSign_d4d48ce95d,大便溏薄,,DiagnosticSign,1,2.15325,0.66723,1202,,,,,,,,,,问诊,溏薄,,,,
DiagnosticSign_83b68e2dbf,舌微黄,,DiagnosticSign,1,0.79879,0.00507,1,,,,,,,,,,舌诊,微黄,,,,
DiagnosticSign_104745886f,咳嗽痰迷,,DiagnosticSign,1,1.8821,-0.85327,1204,,,,,,,,,,问诊,痰迷,,,,
DiagnosticSign_775a552658,咯不易出,,DiagnosticSign,1,1.24265,1.17834,1205,,,,,,,,,,问诊,咯不易出,,,,
DiagnosticSign_b8e9f332ad,周身骨骱痛,,DiagnosticSign,1,0.4449,-0.72148,1206,,,,,,,,,,问诊,周身骨骱痛,,,,
DiagnosticSign_2ec528807d,喉中贮痰,,DiagnosticSign,1,2.28435,0.03803,1207,,,,,,,,,,问诊,不爽,,,,
DiagnosticSign_97e206ad47,喉痒,,DiagnosticSign,1,1.85429,-0.23776,1,,,,,,,,,,问诊,喉痒,,,,
DiagnosticSign_ab018aa979,食入恶心,,DiagnosticSign,1,1.3053,-1.02235,1209,,,,,,,,,,问诊,食入恶心,,,,
DiagnosticSign_0c307e27da,溲溺变赤,,DiagnosticSign,1,1.92821,-0.31031,1,,,,,,,,,,问诊,变赤,,,,
DiagnosticSign_6213380ad6,喉毒,,DiagnosticSign,1,1.82175,0.89955,1210,,,,,,,,,,望诊,,,,,
DiagnosticSign_afcec253c9,痧泡,,DiagnosticSign,1,0.0258,-0.2454,1211,,,,,,,,,,望诊,,,,,
DiagnosticSign_23c90f8367,吐利臭秽,,DiagnosticSign,1,0.58992,0.00781,1,,,,,,,,,,望诊,吐利臭秽,,,,
DiagnosticSign_6531079817,肛热如火,,DiagnosticSign,1,0.85658,1.05661,1213,,,,,,,,,,问诊,肛热如火,,,,
DiagnosticSign_c22aee566f,脉伏,,DiagnosticSign,1,0.83572,0.60747,1,,,,,,,,,,脉诊,脉伏,,,,
DiagnosticSign_4ee3f12cd5,腹痛吐泻交作,,DiagnosticSign,1,0.67249,-1.06529,1214,,,,,,,,,,问诊,腹痛吐泻交作,,,,
DiagnosticSign_262b44efbb,心中不畅,,DiagnosticSign,1,2.13477,0.38642,1215,,,,,,,,,,问诊,心中不畅,,,,
DiagnosticSign_cd99ad17da,厥冷已久,,DiagnosticSign,1,0.14469,0.38622,1216,,,,,,,,,,望诊,厥冷已久,,,,
DiagnosticSign_b43e833694,转筋,,DiagnosticSign,1,1.71662,-1.05092,1217,,,,,,,,,,望诊,转筋,,,,
DiagnosticSign_4b1981da12,胸闷腹痛,,DiagnosticSign,1,1.45426,0.99282,1218,,,,,,,,,,问诊,胸闷腹痛,,,,
DiagnosticSign_18b65662c8,水泄,,DiagnosticSign,1,0.24357,-0.58663,1219,,,,,,,,,,问诊,水泄,,,,
DiagnosticSign_fb76592da1,五内烦躁,,DiagnosticSign,1,2.34051,-0.21356,1220,,,,,,,,,,问诊,喉痧将发之先必五内烦躁,,,,
DiagnosticSign_ad2c6ef0fa,手掌心热,,DiagnosticSign,1,0.55897,0.82172,1221,,,,,,,,,,望诊,手掌心热,,,,
DiagnosticSign_e4c7daaf61,憎寒发热,,DiagnosticSign,1,1.07579,-1.10008,1222,,,,,,,,,,问诊,憎寒发热,,,,
DiagnosticSign_4482ec18f2,烦闷口渴,,DiagnosticSign,1,2.05558,0.79105,1223,,,,,,,,,,问诊,烦闷口渴,,,,
DiagnosticSign_695247d1a8,咽痛,,DiagnosticSign,1,0.15002,0.00712,1224,,,,,,,,,,问诊,渐渐咽痛,,,,
DiagnosticSign_c1f09bfdd4,痧点,,DiagnosticSign,1,0.44284,-0.82319,55,,,,,,,,,,目诊,见有痧点隐隐及周身肤腠通红,,,,
DiagnosticSign_cbd2451eb1,晒痧红肿腐烂,,DiagnosticSign,1,1.98962,-0.75203,1225,,,,,,,,,,目诊,晒痧红肿腐烂,,,,
DiagnosticSign_596987f503,懔懔恶寒,,DiagnosticSign,1,1.08496,1.17617,1226,,,,,,,,,,问诊,二候始则懔懔恶寒,,,,
DiagnosticSign_3327140c97,乍寒乍热,,DiagnosticSign,1,0.54767,-0.81306,1227,,,,,,,,,,问诊,或乍寒乍热,,,,
DiagnosticSign_fa7df60467,无汗烦渴,,DiagnosticSign,1,2.26941,0.18495,1228,,,,,,,,,,问诊,无汗烦渴,,,,
DiagnosticSign_f194965728,咽喉肿痛,,DiagnosticSign,1,0.18877,0.6402,1229,,,,,,,,,,望诊,咽喉肿痛,,,,
DiagnosticSign_e78fded347,痧红晕成片,,DiagnosticSign,1,1.80174,1.00293,56,,,,,,,,,,目诊,痧则红晕成片，突起如云而无点粒,,,,
DiagnosticSign_cb3cdac0f5,肌红如涂朱,,DiagnosticSign,1,1.44051,-0.99651,1230,,,,,,,,,,目诊,肌红如涂朱,,,,
DiagnosticSign_2eba051dc1,红点如尘沙,,DiagnosticSign,1,0.18829,-0.27828,56,,,,,,,,,,目诊,痧则红点如尘沙，摸之有点，其形似痘,,,,
DiagnosticSign_1ab8718dae,视之无津,,DiagnosticSign,1,1.69607,0.97709,1231,,,,,,,,,,目诊,视之无津,,,,
DiagnosticSign_21a61e15cf,身发壮热,,DiagnosticSign,1,0.06883,-0.39712,1232,,,,,,,,,,问诊,三候身发壮热,,,,
DiagnosticSign_c2210be250,食不能下,,DiagnosticSign,1,2.12934,-0.39957,1233,,,,,,,,,,问诊,食不能下,,,,
DiagnosticSign_1ab0cb8f37,喉赤肿痛,,DiagnosticSign,1,0.71858,1.00405,1234,,,,,,,,,,望诊,喉赤肿痛,,,,
DiagnosticSign_608dc0e9fc,痧郁不达,,DiagnosticSign,1,0.81907,-1.12345,1235,,,,,,,,,,望诊,痧郁不达,,,,
DiagnosticSign_823605aad5,疙瘩块,,DiagnosticSign,1,2.07471,0.51028,1236,,,,,,,,,,目诊,或痧透后有如疙瘩块者,,,,
DiagnosticSign_d26d450227,痒而麻木,,DiagnosticSign,1,1.13628,-0.63564,1,,,,,,,,,,问诊,发则多痒而麻木,,,,
DiagnosticSign_954677e0c4,溲赤便闭,,DiagnosticSign,1,0.10244,0.24472,1237,,,,,,,,,,问诊,溲赤便闭,,,,
DiagnosticSign_2a3ee827d8,身热如灼,,DiagnosticSign,1,1.85197,-0.96998,1238,,,,,,,,,,问诊,四候身热如灼,,,,
DiagnosticSign_dd64feec2e,丹痧隐伏,,DiagnosticSign,1,1.31942,1.02052,1239,,,,,,,,,,目诊,丹痧隐伏,,,,
DiagnosticSign_01d03e11ef,喉肿而烂,,DiagnosticSign,1,0.33016,-0.70626,1240,,,,,,,,,,望诊,喉肿而烂,,,,
DiagnosticSign_8a91a7a945,神识昏闭,,DiagnosticSign,1,2.35863,-0.0569,1241,,,,,,,,,,问诊,神识昏闭,,,,
DiagnosticSign_853fd23183,耳前后肿,,DiagnosticSign,1,0.45494,0.73157,1242,,,,,,,,,,望诊,耳前后肿,,,,
DiagnosticSign_59106d9ee1,颊车不开,,DiagnosticSign,1,1.22341,-1.10415,1243,,,,,,,,,,望诊,颊车不开,,,,
DiagnosticSign_f09216d5c4,唇紧肤黑,,DiagnosticSign,1,1.94228,0.90074,1244,,,,,,,,,,望诊,唇紧肤黑,,,,
DiagnosticSign_6f4179ebc8,溺涩便闭,,DiagnosticSign,1,0.15827,-0.13029,1245,,,,,,,,,,问诊,溺涩便闭,,,,
DiagnosticSign_e9f48919db,毒焰内陷,,DiagnosticSign,1,2.08267,-0.63735,1246,,,,,,,,,,望诊,五候毒焰内陷,,,,
DiagnosticSign_816fa055b5,喉烂臭黑,,DiagnosticSign,1,0.92897,1.15299,1247,,,,,,,,,,望诊,喉烂臭黑,,,,
DiagnosticSign_175b8e1f68,风火交煽,,DiagnosticSign,1,0.66174,-0.89012,1248,,,,,,,,,,问诊,风火交煽,,,,
DiagnosticSign_68c7a2b2e1,神昏痉厥,,DiagnosticSign,1,2.23502,0.32857,1249,,,,,,,,,,问诊,神昏痉厥,,,,
DiagnosticSign_3230002522,丹痧内陷,,DiagnosticSign,1,0.11225,0.50231,1250,,,,,,,,,,望诊,丹痧内陷,,,,
DiagnosticSign_1b6cd4b811,气喘,,DiagnosticSign,1,1.57107,-0.95287,1251,,,,,,,,,,问诊,气喘,,,,
DiagnosticSign_9179d53876,音哑,,DiagnosticSign,1,1.56117,1.03718,1252,,,,,,,,,,问诊,音哑,,,,
DiagnosticSign_9903bfda4c,鼻煽,,DiagnosticSign,1,0.13171,-0.54174,1253,,,,,,,,,,望诊,鼻煽,,,,
DiagnosticSign_35c80c2e67,鼻煤,,DiagnosticSign,1,2.17414,-0.26941,1254,,,,,,,,,,望诊,鼻煤,,,,
DiagnosticSign_d685867521,舌苔焦黑,,DiagnosticSign,1,0.58881,0.93355,1255,,,,,,,,,,舌诊,舌苔焦黑,,,,
DiagnosticSign_13e5be9e1a,舌卷囊缩,,DiagnosticSign,1,0.97211,-1.16154,1256,,,,,,,,,,舌诊,舌卷囊缩,,,,
DiagnosticSign_8ca01f8312,骨节痛,,DiagnosticSign,1,1.99868,0.62503,1257,,,,,,,,,,问诊,头部、遍身骨节俱痛,,,,
DiagnosticSign_b5dd2b5ae6,喉内微硬闭塞,,DiagnosticSign,1,0.07943,0.09884,1258,,,,,,,,,,望诊,喉内微硬且闭,,,,
DiagnosticSign_7c84ee77c2,喉白点,,DiagnosticSign,1,1.97531,-0.87171,1259,,,,,,,,,,望诊,白点随现,,,,
DiagnosticSign_7abb41813e,喉白片,,DiagnosticSign,1,1.18209,1.03,1260,,,,,,,,,,望诊,白条白块粘连成片，密布喉际，或满口皆白,,,,
DiagnosticSign_b60d2f60e3,目赤,,DiagnosticSign,1,0.43193,-0.81327,1261,,,,,,,,,,目诊,眼红,,,,
DiagnosticSign_01c9fc0336,声哑,,DiagnosticSign,1,2.35569,0.10077,1262,,,,,,,,,,闻诊,声哑,,,,
DiagnosticSign_f3f112f08f,口气臭秽,,DiagnosticSign,1,0.36387,0.62835,1263,,,,,,,,,,闻诊,口喷臭秽之气,,,,
DiagnosticSign_fd33db1b73,灼热无汗,,DiagnosticSign,1,1.72571,-0.13547,1,,,,,,,,,,望诊,正气虚脱的表现,,,,
DiagnosticSign_a49f7c2d3e,脉极细软,,DiagnosticSign,1,1.37026,-1.0885,1264,,,,,,,,,,脉诊,正气虚脱的脉象,,,,
DiagnosticSign_0b26519e99,面色㿠白,,DiagnosticSign,1,1.81536,0.99434,1265,,,,,,,,,,目诊,正气虚脱的面色,,,,
DiagnosticSign_dc2fb616d7,淡红微燥,,DiagnosticSign,1,0.18477,-0.26537,1266,,,,,,,,,,目诊,正气虚脱的另一面色表现,,,,
DiagnosticSign_a6716dddd5,舌绛且光,,DiagnosticSign,1,2.15959,-0.51129,1267,,,,,,,,,,舌诊,阴虚的舌象,,,,
DiagnosticSign_a7db780bd7,脉丝细数,,DiagnosticSign,1,0.93996,1.07861,213,,,,,,,,,,脉诊,阴虚的脉象,,,,
DiagnosticSign_e6e0344d59,脉象浮之濡涩,,DiagnosticSign,1,0.79745,-0.95634,57,,,,,,,,,,脉诊,初起浮之濡涩,,,,
DiagnosticSign_b7754e12fe,脉象按之沉滑,,DiagnosticSign,1,0.77747,1.10922,1268,,,,,,,,,,脉诊,按之沉滑,,,,
DiagnosticSign_e7635c1768,左脉弦紧,,DiagnosticSign,1,0.78506,-0.95128,1269,,,,,,,,,,脉诊,左弦紧,,,,
DiagnosticSign_4d8eab8910,右脉沉,,DiagnosticSign,1,2.18179,0.46632,1270,,,,,,,,,,脉诊,右反沉,,,,
DiagnosticSign_7ba884ab22,脉形郁伏,,DiagnosticSign,1,2.16199,0.31079,214,,,,,,,,,,脉诊,脉形郁伏,,,,
DiagnosticSign_9e042c7296,右寸伏,,DiagnosticSign,1,0.97781,0.66021,1,,,,,,,,,,脉诊,右寸伏,,,,
DiagnosticSign_2f376055d5,左寸伏,,DiagnosticSign,1,0.05481,0.35544,1271,,,,,,,,,,脉诊,左寸亦伏,,,,
DiagnosticSign_02e4adbfe7,左关独弦,,DiagnosticSign,1,1.76116,-0.04907,1,,,,,,,,,,脉诊,左关独弦,,,,
DiagnosticSign_99892b77bb,脉沉弦,,DiagnosticSign,1,1.69464,-0.89221,1272,,,,,,,,,,脉诊,沉弦,,,,
DiagnosticSign_1a32cd8a24,右寸独大,,DiagnosticSign,1,1.41946,1.07874,1273,,,,,,,,,,脉诊,右寸独大,,,,
DiagnosticSign_2deee9d031,两寸并沉,,DiagnosticSign,1,1.63304,-1.08956,215,,,,,,,,,,脉诊,两寸并沉,,,,
DiagnosticSign_0d2dbc6616,左部兼紧,,DiagnosticSign,1,0.21331,-0.67669,1274,,,,,,,,,,脉诊,左部兼紧,,,,
DiagnosticSign_b6b3876105,脉数大空虚,,DiagnosticSign,1,2.20119,-0.13444,1275,,,,,,,,,,脉诊,数大空虚,,,,
DiagnosticSign_081a9190a4,脉沉细软弱,,DiagnosticSign,1,0.4696,0.84638,1276,,,,,,,,,,脉诊,沉细软弱,,,,
DiagnosticSign_c0aca66284,脉似浮非浮似洪非洪似数非数,,DiagnosticSign,1,1.12885,-1.17889,1277,,,,,,,,,,脉诊,似浮非浮，似洪非洪，似数非数,,,,
DiagnosticSign_1224e4d61a,脉模糊不清,,DiagnosticSign,1,1.90802,0.72862,1278,,,,,,,,,,脉诊,脉既模糊不清,,,,
DiagnosticSign_464d33ab8a,白喉之脉初起浮紧,,DiagnosticSign,1,0.07608,-0.0488,1279,,,,,,,,,,脉诊,初起浮紧,,,,
DiagnosticSign_aac569b1cb,白喉之脉势甚时必洪数,,DiagnosticSign,1,2.08445,-0.75788,1280,,,,,,,,,,脉诊,势甚时必洪数,,,,
DiagnosticSign_196459bef7,舌白不渴,,DiagnosticSign,1,0.20068,-0.51183,216,,,,,,,,,,舌诊,或伴滑腻,,,,
DiagnosticSign_e425900a6f,舌苔白滑兼渴甚,,DiagnosticSign,1,1.0978,0.38321,1,,,,,,,,,,舌诊,邪火束表,,,,
DiagnosticSign_5bdc3b644d,白喉苔白燥,,DiagnosticSign,1,2.35422,0.1168,55,,,,,,,,,,舌诊,舌质红，无滑涎,,,,
DiagnosticSign_03472abddc,舌苔微黄,,DiagnosticSign,1,0.6621,-0.22981,1,,,,,,,,,,舌诊,邪在胃经气分,,,,
DiagnosticSign_0203e621bd,舌尖绛,,DiagnosticSign,1,0.68499,-0.24149,1,,,,,,,,,,舌诊,热邪逼心,,,,
DiagnosticSign_807401b34e,舌纯绛色鲜泽边尖起刺,,DiagnosticSign,1,0.63187,0.03812,1,,,,,,,,,,舌诊,痧已透，营热外泄,,,,
DiagnosticSign_d2780a3019,舌紫绛干根边黄白厚膩,,DiagnosticSign,1,0.62493,0.86764,217,,,,,,,,,,舌诊,痧未透，表邪未达，痧毒渐及营分，为难治,,,,
DiagnosticSign_41924c4c67,舌绛中心焦黑,,DiagnosticSign,1,0.15372,0.08741,218,,,,,,,,,,舌诊,血液枯涸,,,,
DiagnosticSign_8d0a3d1398,舌黑起刺,,DiagnosticSign,1,1.17696,1.18,219,,,,,,,,,,舌诊,血枯液涸,,,,
DiagnosticSign_03aa64ee09,舌干绛硬中心焦神昏,,DiagnosticSign,1,0.4862,-0.76128,220,,,,,,,,,,舌诊,痧毒攻心，不治,,,,
DiagnosticSign_da0aa7dfb1,舌短缩,,DiagnosticSign,1,1.04473,1.02108,1281,,,,,,,,,,舌诊,肾肝气绝，不治,,,,
DiagnosticSign_d724841912,喉内白点白块,,DiagnosticSign,1,0.24171,0.71554,221,,,,,,,,,,目诊,喉内有白点白块,,,,
DiagnosticSign_fda23ce0cc,气上逆,,DiagnosticSign,1,0.54706,-0.90576,1282,,,,,,,,,,问诊,卧则气必上逆,,,,
DiagnosticSign_8ccc827fbd,毒气上壅,,DiagnosticSign,1,2.33175,0.25665,1283,,,,,,,,,,望诊,毒气上壅,,,,
DiagnosticSign_eb414e9874,躁闷烦闷,,DiagnosticSign,1,0.28737,0.51391,1284,,,,,,,,,,问诊,阴虚之人感风寒伴随症状,,,,
DiagnosticSign_970009f8fd,恶寒蜷卧,,DiagnosticSign,1,1.77068,0.93387,222,,,,,,,,,,望诊,三阴直入的征象,,,,
DiagnosticSign_57b665aa21,厥冷喜热,,DiagnosticSign,1,1.51371,-1.05341,1285,,,,,,,,,,望诊,三阴直入的征象,,,,
DiagnosticSign_b23b6f3209,厥逆,,DiagnosticSign,1,1.67709,1.07019,1286,,,,,,,,,,望诊,厥逆,,,,
DiagnosticSign_cc2003d90f,鼻干,,DiagnosticSign,1,0.22905,-0.39571,1287,,,,,,,,,,望诊,鼻干,,,,
DiagnosticSign_499c0795c3,唇青,,DiagnosticSign,1,2.21902,-0.3761,1288,,,,,,,,,,望诊,唇青,,,,
DiagnosticSign_5f8c47ea9c,面白,,DiagnosticSign,1,0.63315,1.04564,1289,,,,,,,,,,望诊,面白,,,,
